Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Regular price,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Meta: dimensions,Meta: ean
variation,MU010005221,,1,0,visible,,Dimensiuni: 62 * 76 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_221_2_1.jpg,MU0100,66,Size,2XL,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[62cm]·[76cm],8435782500837
variation,MU010006221,,1,0,visible,,Dimensiuni: 65 * 79 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_221_2_1.jpg,MU0100,67,Size,3XL,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[65cm]·[79cm],8435782500974
variation,MU010075221,,1,0,visible,,Dimensiuni: 34 * 48 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_221_2_1.jpg,MU0100,68,Size,4/6,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[34cm]·[48cm],8435782501117
variation,MU010076221,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_221_2_1.jpg,MU0100,69,Size,8/10,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[40cm]·[55cm],8435782501254
variation,MU010077221,,1,0,visible,,Dimensiuni: 45 * 63 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_221_2_1.jpg,MU0100,70,Size,12/14,,1,,Color,Galben fluor,,1,,,,,,,,,,,,[45cm]·[63cm],8435782501391
variation,MU010000222,,1,0,visible,,Dimensiuni: 47 * 68 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,71,Size,XS,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[47cm]·[68cm],8435782500141
variation,MU010001222,,1,0,visible,,Dimensiuni: 50 * 70 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,72,Size,S,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[50cm]·[70cm],8435782500288
variation,MU010002222,,1,0,visible,,Dimensiuni: 53 * 72 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,73,Size,M,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[53cm]·[72cm],8435782500424
variation,MU010003222,,1,0,visible,,Dimensiuni: 56 * 73 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,74,Size,L,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[56cm]·[73cm],8435782500561
variation,MU010004222,,1,0,visible,,Dimensiuni: 59 * 74 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,75,Size,XL,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[59cm]·[74cm],8435782500707
variation,MU010005222,,1,0,visible,,Dimensiuni: 62 * 76 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,76,Size,2XL,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[62cm]·[76cm],8435782500844
variation,MU010006222,,1,0,visible,,Dimensiuni: 65 * 79 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,77,Size,3XL,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[65cm]·[79cm],8435782500981
variation,MU010075222,,1,0,visible,,Dimensiuni: 34 * 48 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,78,Size,4/6,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[34cm]·[48cm],8435782501124
variation,MU010076222,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,79,Size,8/10,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[40cm]·[55cm],8435782501261
variation,MU010077222,,1,0,visible,,Dimensiuni: 45 * 63 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_222_2_1.jpg,MU0100,80,Size,12/14,,1,,Color,Fluor verde,,1,,,,,,,,,,,,[45cm]·[63cm],8435782501407
variation,MU010000223,,1,0,visible,,Dimensiuni: 47 * 68 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,81,Size,XS,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[47cm]·[68cm],8435782500158
variation,MU010001223,,1,0,visible,,Dimensiuni: 50 * 70 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,82,Size,S,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[50cm]·[70cm],8435782500295
variation,MU010002223,,1,0,visible,,Dimensiuni: 53 * 72 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,83,Size,M,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[53cm]·[72cm],8435782500431
variation,MU010003223,,1,0,visible,,Dimensiuni: 56 * 73 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,84,Size,L,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[56cm]·[73cm],8435782500578
variation,MU010004223,,1,0,visible,,Dimensiuni: 59 * 74 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,85,Size,XL,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[59cm]·[74cm],8435782500714
variation,MU010005223,,1,0,visible,,Dimensiuni: 62 * 76 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,86,Size,2XL,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[62cm]·[76cm],8435782500851
variation,MU010006223,,1,0,visible,,Dimensiuni: 65 * 79 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,87,Size,3XL,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[65cm]·[79cm],8435782500998
variation,MU010075223,,1,0,visible,,Dimensiuni: 34 * 48 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,88,Size,4/6,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[34cm]·[48cm],8435782501131
variation,MU010076223,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,89,Size,8/10,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[40cm]·[55cm],8435782501278
variation,MU010077223,,1,0,visible,,Dimensiuni: 45 * 63 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_223_2_1.jpg,MU0100,90,Size,12/14,,1,,Color,Fluor portocaliu,,1,,,,,,,,,,,,[45cm]·[63cm],8435782501414
variation,MU010000226,,1,0,visible,,Dimensiuni: 47 * 68 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,91,Size,XS,,1,,Color,Fern Green,,1,,,,,,,,,,,,[47cm]·[68cm],8435782528237
variation,MU010001226,,1,0,visible,,Dimensiuni: 50 * 70 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,92,Size,S,,1,,Color,Fern Green,,1,,,,,,,,,,,,[50cm]·[70cm],8435782528244
variation,MU010002226,,1,0,visible,,Dimensiuni: 53 * 72 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,93,Size,M,,1,,Color,Fern Green,,1,,,,,,,,,,,,[53cm]·[72cm],8435782528251
variation,MU010003226,,1,0,visible,,Dimensiuni: 56 * 73 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,94,Size,L,,1,,Color,Fern Green,,1,,,,,,,,,,,,[56cm]·[73cm],8435782528268
variation,MU010004226,,1,0,visible,,Dimensiuni: 59 * 74 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,95,Size,XL,,1,,Color,Fern Green,,1,,,,,,,,,,,,[59cm]·[74cm],8435782528275
variation,MU010005226,,1,0,visible,,Dimensiuni: 62 * 76 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,96,Size,2XL,,1,,Color,Fern Green,,1,,,,,,,,,,,,[62cm]·[76cm],8435782528282
variation,MU010006226,,1,0,visible,,Dimensiuni: 65 * 79 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,97,Size,3XL,,1,,Color,Fern Green,,1,,,,,,,,,,,,[65cm]·[79cm],8435782528299
variation,MU010075226,,1,0,visible,,Dimensiuni: 34 * 48 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,98,Size,4/6,,1,,Color,Fern Green,,1,,,,,,,,,,,,[34cm]·[48cm],8435782528305
variation,MU010076226,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,99,Size,8/10,,1,,Color,Fern Green,,1,,,,,,,,,,,,[40cm]·[55cm],8435782528312
variation,MU010077226,,1,0,visible,,Dimensiuni: 45 * 63 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_226_2_1.jpg,MU0100,100,Size,12/14,,1,,Color,Fern Green,,1,,,,,,,,,,,,[45cm]·[63cm],8435782528329
variation,MU010000258,,1,0,visible,,Dimensiuni: 47 * 68 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,101,Size,XS,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[47cm]·[68cm],8435782500165
variation,MU010001258,,1,0,visible,,Dimensiuni: 50 * 70 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,102,Size,S,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[50cm]·[70cm],8435782500301
variation,MU010002258,,1,0,visible,,Dimensiuni: 53 * 72 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,103,Size,M,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[53cm]·[72cm],8435782500448
variation,MU010003258,,1,0,visible,,Dimensiuni: 56 * 73 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,104,Size,L,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[56cm]·[73cm],8435782500585
variation,MU010004258,,1,0,visible,,Dimensiuni: 59 * 74 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,105,Size,XL,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[59cm]·[74cm],8435782500721
variation,MU010005258,,1,0,visible,,Dimensiuni: 62 * 76 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,106,Size,2XL,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[62cm]·[76cm],8435782500868
variation,MU010006258,,1,0,visible,,Dimensiuni: 65 * 79 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,107,Size,3XL,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[65cm]·[79cm],8435782501001
variation,MU010075258,,1,0,visible,,Dimensiuni: 34 * 48 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,108,Size,4/6,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[34cm]·[48cm],8435782501148
variation,MU010076258,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,109,Size,8/10,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[40cm]·[55cm],8435782501285
variation,MU010077258,,1,0,visible,,Dimensiuni: 45 * 63 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_258_2_1.jpg,MU0100,110,Size,12/14,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[45cm]·[63cm],8435782501421
variation,MU01000034,,1,0,visible,,Dimensiuni: 47 * 68 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,111,Size,XS,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[47cm]·[68cm],8435782500172
variation,MU01000134,,1,0,visible,,Dimensiuni: 50 * 70 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,112,Size,S,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[50cm]·[70cm],8435782500318
variation,MU01000234,,1,0,visible,,Dimensiuni: 53 * 72 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,113,Size,M,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[53cm]·[72cm],8435782500455
variation,MU01000334,,1,0,visible,,Dimensiuni: 56 * 73 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,114,Size,L,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[56cm]·[73cm],8435782500592
variation,MU01000434,,1,0,visible,,Dimensiuni: 59 * 74 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,115,Size,XL,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[59cm]·[74cm],8435782500738
variation,MU01000534,,1,0,visible,,Dimensiuni: 62 * 76 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,116,Size,2XL,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[62cm]·[76cm],8435782500875
variation,MU01000634,,1,0,visible,,Dimensiuni: 65 * 79 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,117,Size,3XL,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[65cm]·[79cm],8435782501018
variation,MU01007534,,1,0,visible,,Dimensiuni: 34 * 48 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,118,Size,4/6,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[34cm]·[48cm],8435782501155
variation,MU01007634,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,119,Size,8/10,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[40cm]·[55cm],8435782501292
variation,MU01007734,,1,0,visible,,Dimensiuni: 45 * 63 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_34_2_1.jpg,MU0100,120,Size,12/14,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[45cm]·[63cm],8435782501438
variation,MU01000055,,1,0,visible,,Dimensiuni: 47 * 68 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,121,Size,XS,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[47cm]·[68cm],8435782500189
variation,MU01000155,,1,0,visible,,Dimensiuni: 50 * 70 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,122,Size,S,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[50cm]·[70cm],8435782500325
variation,MU01000255,,1,0,visible,,Dimensiuni: 53 * 72 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,123,Size,M,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[53cm]·[72cm],8435782500462
variation,MU01000355,,1,0,visible,,Dimensiuni: 56 * 73 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,124,Size,L,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[56cm]·[73cm],8435782500608
variation,MU01000455,,1,0,visible,,Dimensiuni: 59 * 74 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,125,Size,XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[59cm]·[74cm],8435782500745
variation,MU01000555,,1,0,visible,,Dimensiuni: 62 * 76 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,126,Size,2XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[62cm]·[76cm],8435782500882
variation,MU01000655,,1,0,visible,,Dimensiuni: 65 * 79 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,127,Size,3XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[65cm]·[79cm],8435782501025
variation,MU01007555,,1,0,visible,,Dimensiuni: 34 * 48 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,128,Size,4/6,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[34cm]·[48cm],8435782501162
variation,MU01007655,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,129,Size,8/10,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[40cm]·[55cm],8435782501308
variation,MU01007755,,1,0,visible,,Dimensiuni: 45 * 63 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_55_2_1.jpg,MU0100,130,Size,12/14,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[45cm]·[63cm],8435782501445
variation,MU01000060,,1,0,visible,,Dimensiuni: 47 * 68 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,131,Size,XS,,1,,Color,ROȘU,,1,,,,,,,,,,,,[47cm]·[68cm],8435782500196
variation,MU01000160,,1,0,visible,,Dimensiuni: 50 * 70 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,132,Size,S,,1,,Color,ROȘU,,1,,,,,,,,,,,,[50cm]·[70cm],8435782500332
variation,MU01000260,,1,0,visible,,Dimensiuni: 53 * 72 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,133,Size,M,,1,,Color,ROȘU,,1,,,,,,,,,,,,[53cm]·[72cm],8435782500479
variation,MU01000360,,1,0,visible,,Dimensiuni: 56 * 73 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,134,Size,L,,1,,Color,ROȘU,,1,,,,,,,,,,,,[56cm]·[73cm],8435782500615
variation,MU01000460,,1,0,visible,,Dimensiuni: 59 * 74 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,135,Size,XL,,1,,Color,ROȘU,,1,,,,,,,,,,,,[59cm]·[74cm],8435782500752
variation,MU01000560,,1,0,visible,,Dimensiuni: 62 * 76 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,136,Size,2XL,,1,,Color,ROȘU,,1,,,,,,,,,,,,[62cm]·[76cm],8435782500899
variation,MU01000660,,1,0,visible,,Dimensiuni: 65 * 79 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,137,Size,3XL,,1,,Color,ROȘU,,1,,,,,,,,,,,,[65cm]·[79cm],8435782501032
variation,MU01007560,,1,0,visible,,Dimensiuni: 34 * 48 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,138,Size,4/6,,1,,Color,ROȘU,,1,,,,,,,,,,,,[34cm]·[48cm],8435782501179
variation,MU01007660,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,139,Size,8/10,,1,,Color,ROȘU,,1,,,,,,,,,,,,[40cm]·[55cm],8435782501315
variation,MU01007760,,1,0,visible,,Dimensiuni: 45 * 63 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_60_2_1.jpg,MU0100,140,Size,12/14,,1,,Color,ROȘU,,1,,,,,,,,,,,,[45cm]·[63cm],8435782501452
variation,MU01000064,,1,0,visible,,Dimensiuni: 47 * 68 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,141,Size,XS,,1,,Color,Burgundy,,1,,,,,,,,,,,,[47cm]·[68cm],8435782500202
variation,MU01000164,,1,0,visible,,Dimensiuni: 50 * 70 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,142,Size,S,,1,,Color,Burgundy,,1,,,,,,,,,,,,[50cm]·[70cm],8435782500349
variation,MU01000264,,1,0,visible,,Dimensiuni: 53 * 72 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,143,Size,M,,1,,Color,Burgundy,,1,,,,,,,,,,,,[53cm]·[72cm],8435782500486
variation,MU01000364,,1,0,visible,,Dimensiuni: 56 * 73 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,144,Size,L,,1,,Color,Burgundy,,1,,,,,,,,,,,,[56cm]·[73cm],8435782500622
variation,MU01000464,,1,0,visible,,Dimensiuni: 59 * 74 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,145,Size,XL,,1,,Color,Burgundy,,1,,,,,,,,,,,,[59cm]·[74cm],8435782500769
variation,MU01000564,,1,0,visible,,Dimensiuni: 62 * 76 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,146,Size,2XL,,1,,Color,Burgundy,,1,,,,,,,,,,,,[62cm]·[76cm],8435782500905
variation,MU01000664,,1,0,visible,,Dimensiuni: 65 * 79 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,147,Size,3XL,,1,,Color,Burgundy,,1,,,,,,,,,,,,[65cm]·[79cm],8435782501049
variation,MU01007564,,1,0,visible,,Dimensiuni: 34 * 48 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,148,Size,4/6,,1,,Color,Burgundy,,1,,,,,,,,,,,,[34cm]·[48cm],8435782501186
variation,MU01007664,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,149,Size,8/10,,1,,Color,Burgundy,,1,,,,,,,,,,,,[40cm]·[55cm],8435782501322
variation,MU01007764,,1,0,visible,,Dimensiuni: 45 * 63 cm,taxable,1,0,0,51.9,,,https://static.musaibrand.com/images/models/0100/model/large/0100_64_2_1.jpg,MU0100,150,Size,12/14,,1,,Color,Burgundy,,1,,,,,,,,,,,,[45cm]·[63cm],8435782501469
